id,ideo3,item,value,score,np,sup,loop
594,Conservative,13_loop3,Somewhat favor,1,1,1,3
594,Conservative,14_loop3,Strongly oppose,-2,-1,0,3
594,Conservative,15_loop3,Strongly oppose,-2,-1,0,3
594,Conservative,16_loop3,Somewhat oppose,-1,-1,0,3
594,Conservative,17_loop3,Somewhat oppose,-1,-1,0,3
594,Conservative,18_loop3,Strongly oppose,-2,-1,0,3
594,Conservative,19_loop3,Strongly oppose,-2,-1,0,3
594,Conservative,20_loop3,Strongly favor,2,1,1,3
594,Conservative,21_loop3,Strongly oppose,-2,-1,0,3
594,Conservative,22_loop3,Somewhat oppose,-1,-1,0,3
594,Conservative,23_loop3,Somewhat oppose,-1,-1,0,3
594,Conservative,24_loop3,Somewhat oppose,-1,-1,0,3
594,Conservative,25_loop3,Somewhat oppose,-1,-1,0,3
594,Conservative,26_loop3,Strongly oppose,-2,-1,0,3
594,Conservative,27_loop3,Somewhat favor,1,1,1,3
594,Conservative,28_loop3,Somewhat oppose,-1,-1,0,3
594,Conservative,29_loop3,Strongly oppose,-2,-1,0,3
594,Conservative,30_loop3,Strongly oppose,-2,-1,0,3
594,Conservative,31_loop3,Somewhat favor,1,1,1,3
594,Conservative,32_loop3,Somewhat oppose,-1,-1,0,3
594,Conservative,33_loop3,Strongly oppose,-2,-1,0,3
595,Liberal,1_loop2,Somewhat favor,1,1,1,2
595,Liberal,2_loop2,Strongly oppose,-2,-1,0,2
595,Liberal,3_loop2,Don't know enough to say,0,0,NA,2
595,Liberal,4_loop2,Somewhat favor,1,1,1,2
595,Liberal,5_loop2,Strongly favor,2,1,1,2
595,Liberal,6_loop2,Somewhat favor,1,1,1,2
595,Liberal,7_loop2,Don't know enough to say,0,0,NA,2
595,Liberal,8_loop2,Strongly oppose,-2,-1,0,2
595,Liberal,9_loop2,Strongly favor,2,1,1,2
595,Liberal,10_loop2,Somewhat favor,1,1,1,2
595,Liberal,11_loop2,Don't know enough to say,0,0,NA,2
595,Liberal,12_loop2,Somewhat favor,1,1,1,2
595,Liberal,13_loop2,Somewhat favor,1,1,1,2
595,Liberal,14_loop2,Strongly favor,2,1,1,2
595,Liberal,15_loop2,Don't know enough to say,0,0,NA,2
595,Liberal,16_loop2,Somewhat oppose,-1,-1,0,2
595,Liberal,17_loop2,Somewhat oppose,-1,-1,0,2
595,Liberal,18_loop2,Somewhat oppose,-1,-1,0,2
595,Liberal,19_loop2,Strongly oppose,-2,-1,0,2
595,Liberal,20_loop2,Strongly favor,2,1,1,2
595,Liberal,21_loop2,Somewhat favor,1,1,1,2
595,Liberal,22_loop2,Somewhat favor,1,1,1,2
595,Liberal,23_loop2,Somewhat oppose,-1,-1,0,2
595,Liberal,24_loop2,Somewhat oppose,-1,-1,0,2
595,Liberal,25_loop2,Somewhat oppose,-1,-1,0,2
595,Liberal,26_loop2,Strongly favor,2,1,1,2
595,Liberal,27_loop2,Strongly favor,2,1,1,2
595,Liberal,28_loop2,Somewhat oppose,-1,-1,0,2
595,Liberal,29_loop2,Strongly favor,2,1,1,2
595,Liberal,30_loop2,Strongly favor,2,1,1,2
595,Liberal,31_loop2,Somewhat oppose,-1,-1,0,2
595,Liberal,32_loop2,Somewhat favor,1,1,1,2
595,Liberal,33_loop2,Somewhat favor,1,1,1,2
596,Liberal,1_loop2,Somewhat favor,1,1,1,2
596,Liberal,2_loop2,Somewhat oppose,-1,-1,0,2
596,Liberal,3_loop2,Don't know enough to say,0,0,NA,2
596,Liberal,4_loop2,Somewhat favor,1,1,1,2
596,Liberal,5_loop2,Strongly favor,2,1,1,2
596,Liberal,6_loop2,Somewhat favor,1,1,1,2
596,Liberal,7_loop2,Somewhat oppose,-1,-1,0,2
596,Liberal,8_loop2,Somewhat oppose,-1,-1,0,2
596,Liberal,9_loop2,Strongly favor,2,1,1,2
596,Liberal,10_loop2,Somewhat favor,1,1,1,2
596,Liberal,11_loop2,Strongly favor,2,1,1,2
596,Liberal,12_loop2,Somewhat favor,1,1,1,2
596,Liberal,13_loop2,Strongly favor,2,1,1,2
596,Liberal,14_loop2,Somewhat favor,1,1,1,2
596,Liberal,15_loop2,Don't know enough to say,0,0,NA,2
596,Liberal,16_loop2,Somewhat favor,1,1,1,2
596,Liberal,17_loop2,Somewhat favor,1,1,1,2
596,Liberal,18_loop2,Somewhat oppose,-1,-1,0,2
596,Liberal,19_loop2,Somewhat favor,1,1,1,2
596,Liberal,20_loop2,Strongly favor,2,1,1,2
596,Liberal,21_loop2,Somewhat favor,1,1,1,2
596,Liberal,22_loop2,Somewhat favor,1,1,1,2
596,Liberal,23_loop2,Don't know enough to say,0,0,NA,2
596,Liberal,24_loop2,Don't know enough to say,0,0,NA,2
596,Liberal,25_loop2,Somewhat favor,1,1,1,2
596,Liberal,26_loop2,Somewhat favor,1,1,1,2
596,Liberal,27_loop2,Strongly favor,2,1,1,2
596,Liberal,28_loop2,Somewhat favor,1,1,1,2
596,Liberal,29_loop2,Strongly favor,2,1,1,2
596,Liberal,30_loop2,Strongly favor,2,1,1,2
596,Liberal,31_loop2,Somewhat favor,1,1,1,2
596,Liberal,32_loop2,Somewhat favor,1,1,1,2
596,Liberal,33_loop2,Somewhat oppose,-1,-1,0,2
597,Liberal,1_loop2,Strongly favor,2,1,1,2
597,Liberal,2_loop2,Don't know enough to say,0,0,NA,2
597,Liberal,3_loop2,Don't know enough to say,0,0,NA,2
597,Liberal,4_loop2,Strongly favor,2,1,1,2
597,Liberal,5_loop2,Strongly favor,2,1,1,2
597,Liberal,6_loop2,Strongly favor,2,1,1,2
597,Liberal,7_loop2,Don't know enough to say,0,0,NA,2
597,Liberal,8_loop2,Strongly oppose,-2,-1,0,2
597,Liberal,9_loop2,Strongly favor,2,1,1,2
597,Liberal,10_loop2,Strongly favor,2,1,1,2
597,Liberal,11_loop2,Don't know enough to say,0,0,NA,2
597,Liberal,12_loop2,Don't know enough to say,0,0,NA,2
597,Liberal,13_loop2,Somewhat favor,1,1,1,2
597,Liberal,14_loop2,Strongly favor,2,1,1,2
597,Liberal,15_loop2,Don't know enough to say,0,0,NA,2
597,Liberal,16_loop2,Don't know enough to say,0,0,NA,2
597,Liberal,17_loop2,Don't know enough to say,0,0,NA,2
597,Liberal,18_loop2,Strongly favor,2,1,1,2
597,Liberal,19_loop2,Strongly favor,2,1,1,2
597,Liberal,20_loop2,Strongly favor,2,1,1,2
597,Liberal,21_loop2,Don't know enough to say,0,0,NA,2
597,Liberal,22_loop2,Strongly favor,2,1,1,2
597,Liberal,23_loop2,Don't know enough to say,0,0,NA,2
597,Liberal,24_loop2,Don't know enough to say,0,0,NA,2
597,Liberal,25_loop2,Don't know enough to say,0,0,NA,2
597,Liberal,26_loop2,Strongly favor,2,1,1,2
597,Liberal,27_loop2,Strongly favor,2,1,1,2
597,Liberal,28_loop2,Strongly favor,2,1,1,2
597,Liberal,29_loop2,Strongly favor,2,1,1,2
597,Liberal,30_loop2,Strongly favor,2,1,1,2
597,Liberal,31_loop2,Don't know enough to say,0,0,NA,2
597,Liberal,32_loop2,Strongly favor,2,1,1,2
597,Liberal,33_loop2,Strongly favor,2,1,1,2
598,Conservative,1_loop2,Strongly favor,2,1,1,2
598,Conservative,2_loop2,Somewhat favor,1,1,1,2
598,Conservative,3_loop2,Strongly oppose,-2,-1,0,2
598,Conservative,4_loop2,Strongly favor,2,1,1,2
598,Conservative,5_loop2,Strongly favor,2,1,1,2
598,Conservative,6_loop2,Somewhat favor,1,1,1,2
598,Conservative,7_loop2,Strongly favor,2,1,1,2
598,Conservative,8_loop2,Somewhat favor,1,1,1,2
598,Conservative,9_loop2,Strongly oppose,-2,-1,0,2
598,Conservative,10_loop2,Somewhat favor,1,1,1,2
598,Conservative,11_loop2,Somewhat oppose,-1,-1,0,2
598,Conservative,12_loop2,Somewhat oppose,-1,-1,0,2
598,Conservative,13_loop2,Somewhat oppose,-1,-1,0,2
598,Conservative,14_loop2,Strongly favor,2,1,1,2
598,Conservative,15_loop2,Strongly favor,2,1,1,2
598,Conservative,16_loop2,Strongly favor,2,1,1,2
598,Conservative,17_loop2,Somewhat favor,1,1,1,2
598,Conservative,18_loop2,Somewhat favor,1,1,1,2
598,Conservative,19_loop2,Somewhat oppose,-1,-1,0,2
598,Conservative,20_loop2,Strongly favor,2,1,1,2
598,Conservative,21_loop2,Strongly favor,2,1,1,2
598,Conservative,22_loop2,Strongly favor,2,1,1,2
598,Conservative,23_loop2,Strongly oppose,-2,-1,0,2
598,Conservative,24_loop2,Somewhat favor,1,1,1,2
598,Conservative,25_loop2,Somewhat oppose,-1,-1,0,2
598,Conservative,26_loop2,Somewhat oppose,-1,-1,0,2
598,Conservative,27_loop2,Strongly favor,2,1,1,2
598,Conservative,28_loop2,Strongly favor,2,1,1,2
598,Conservative,29_loop2,Strongly favor,2,1,1,2
598,Conservative,30_loop2,Strongly favor,2,1,1,2
598,Conservative,31_loop2,Somewhat oppose,-1,-1,0,2
598,Conservative,32_loop2,Strongly favor,2,1,1,2
598,Conservative,33_loop2,Somewhat oppose,-1,-1,0,2
599,Conservative,1_loop2,Somewhat favor,1,1,1,2
599,Conservative,2_loop2,Somewhat oppose,-1,-1,0,2
599,Conservative,3_loop2,Somewhat favor,1,1,1,2
599,Conservative,4_loop2,Somewhat oppose,-1,-1,0,2
599,Conservative,5_loop2,Strongly favor,2,1,1,2
599,Conservative,6_loop2,Somewhat favor,1,1,1,2
599,Conservative,7_loop2,Strongly oppose,-2,-1,0,2
599,Conservative,8_loop2,Somewhat favor,1,1,1,2
599,Conservative,9_loop2,Strongly favor,2,1,1,2
599,Conservative,10_loop2,Somewhat oppose,-1,-1,0,2
599,Conservative,11_loop2,Somewhat favor,1,1,1,2
599,Conservative,12_loop2,Somewhat oppose,-1,-1,0,2
599,Conservative,13_loop2,Strongly favor,2,1,1,2
599,Conservative,14_loop2,Somewhat favor,1,1,1,2
599,Conservative,15_loop2,Somewhat favor,1,1,1,2
599,Conservative,16_loop2,Strongly favor,2,1,1,2
599,Conservative,17_loop2,Somewhat favor,1,1,1,2
599,Conservative,18_loop2,Somewhat favor,1,1,1,2
599,Conservative,19_loop2,Somewhat favor,1,1,1,2
599,Conservative,20_loop2,Somewhat oppose,-1,-1,0,2
599,Conservative,21_loop2,Strongly oppose,-2,-1,0,2
599,Conservative,22_loop2,Don't know enough to say,0,0,NA,2
599,Conservative,23_loop2,Somewhat favor,1,1,1,2
599,Conservative,24_loop2,Don't know enough to say,0,0,NA,2
599,Conservative,25_loop2,Somewhat favor,1,1,1,2
599,Conservative,26_loop2,Somewhat oppose,-1,-1,0,2
599,Conservative,27_loop2,Somewhat favor,1,1,1,2
599,Conservative,28_loop2,Strongly favor,2,1,1,2
599,Conservative,29_loop2,Somewhat favor,1,1,1,2
599,Conservative,30_loop2,Strongly oppose,-2,-1,0,2
599,Conservative,31_loop2,Somewhat favor,1,1,1,2
599,Conservative,32_loop2,Strongly favor,2,1,1,2
599,Conservative,33_loop2,Somewhat favor,1,1,1,2
600,Moderate,1_loop3,Somewhat favor,1,1,1,3
600,Moderate,2_loop3,Somewhat oppose,-1,-1,0,3
600,Moderate,3_loop3,Somewhat oppose,-1,-1,0,3
600,Moderate,4_loop3,Strongly oppose,-2,-1,0,3
600,Moderate,5_loop3,Somewhat oppose,-1,-1,0,3
600,Moderate,6_loop3,Strongly oppose,-2,-1,0,3
600,Moderate,7_loop3,Strongly oppose,-2,-1,0,3
600,Moderate,8_loop3,Somewhat oppose,-1,-1,0,3
600,Moderate,9_loop3,Strongly favor,2,1,1,3
600,Moderate,10_loop3,Strongly oppose,-2,-1,0,3
600,Moderate,11_loop3,Strongly oppose,-2,-1,0,3
600,Moderate,12_loop3,Strongly oppose,-2,-1,0,3
600,Moderate,13_loop3,Somewhat oppose,-1,-1,0,3
600,Moderate,14_loop3,Strongly oppose,-2,-1,0,3
600,Moderate,15_loop3,Strongly oppose,-2,-1,0,3
600,Moderate,16_loop3,Somewhat oppose,-1,-1,0,3
600,Moderate,17_loop3,Strongly oppose,-2,-1,0,3
600,Moderate,18_loop3,Strongly oppose,-2,-1,0,3
600,Moderate,19_loop3,Strongly oppose,-2,-1,0,3
600,Moderate,20_loop3,Somewhat oppose,-1,-1,0,3
600,Moderate,21_loop3,Strongly oppose,-2,-1,0,3
600,Moderate,22_loop3,Somewhat oppose,-1,-1,0,3
600,Moderate,23_loop3,Strongly oppose,-2,-1,0,3
600,Moderate,24_loop3,Strongly oppose,-2,-1,0,3
600,Moderate,25_loop3,Somewhat oppose,-1,-1,0,3
600,Moderate,26_loop3,Strongly oppose,-2,-1,0,3
600,Moderate,27_loop3,Strongly oppose,-2,-1,0,3
600,Moderate,28_loop3,Somewhat oppose,-1,-1,0,3
600,Moderate,29_loop3,Strongly oppose,-2,-1,0,3
600,Moderate,30_loop3,Strongly oppose,-2,-1,0,3
600,Moderate,31_loop3,Strongly oppose,-2,-1,0,3
600,Moderate,32_loop3,Strongly oppose,-2,-1,0,3
600,Moderate,33_loop3,Strongly oppose,-2,-1,0,3
601,Conservative,1_loop1,Somewhat favor,1,1,1,1
601,Conservative,2_loop1,Strongly oppose,-2,-1,0,1
601,Conservative,3_loop1,Strongly oppose,-2,-1,0,1
601,Conservative,4_loop1,Somewhat favor,1,1,1,1
601,Conservative,5_loop1,Somewhat favor,1,1,1,1
601,Conservative,6_loop1,Somewhat oppose,-1,-1,0,1
601,Conservative,7_loop1,Somewhat oppose,-1,-1,0,1
601,Conservative,8_loop1,Somewhat favor,1,1,1,1
601,Conservative,10_loop1,Somewhat oppose,-1,-1,0,1
601,Conservative,11_loop1,Somewhat oppose,-1,-1,0,1
601,Conservative,12_loop1,Strongly favor,2,1,1,1
601,Conservative,13_loop1,Strongly oppose,-2,-1,0,1
601,Conservative,14_loop1,Somewhat favor,1,1,1,1
601,Conservative,15_loop1,Strongly oppose,-2,-1,0,1
601,Conservative,16_loop1,Strongly oppose,-2,-1,0,1
601,Conservative,17_loop1,Strongly oppose,-2,-1,0,1
601,Conservative,18_loop1,Strongly oppose,-2,-1,0,1
601,Conservative,19_loop1,Strongly oppose,-2,-1,0,1
601,Conservative,20_loop1,Somewhat oppose,-1,-1,0,1
601,Conservative,21_loop1,Strongly oppose,-2,-1,0,1
601,Conservative,22_loop1,Don't know enough to say,0,0,NA,1
601,Conservative,23_loop1,Don't know enough to say,0,0,NA,1
601,Conservative,24_loop1,Strongly favor,2,1,1,1
601,Conservative,25_loop1,Somewhat favor,1,1,1,1
601,Conservative,26_loop1,Somewhat favor,1,1,1,1
601,Conservative,27_loop1,Strongly oppose,-2,-1,0,1
601,Conservative,28_loop1,Strongly oppose,-2,-1,0,1
601,Conservative,29_loop1,Strongly oppose,-2,-1,0,1
601,Conservative,30_loop1,Don't know enough to say,0,0,NA,1
601,Conservative,31_loop1,Somewhat favor,1,1,1,1
601,Conservative,32_loop1,Strongly oppose,-2,-1,0,1
601,Conservative,33_loop1,Strongly oppose,-2,-1,0,1
601,Conservative,34_loop1,Somewhat favor,1,1,1,1
602,Moderate,1_loop1,Strongly favor,2,1,1,1
602,Moderate,2_loop1,Strongly oppose,-2,-1,0,1
602,Moderate,3_loop1,Strongly oppose,-2,-1,0,1
602,Moderate,4_loop1,Strongly favor,2,1,1,1
602,Moderate,5_loop1,Strongly favor,2,1,1,1
602,Moderate,6_loop1,Strongly favor,2,1,1,1
602,Moderate,7_loop1,Strongly favor,2,1,1,1
602,Moderate,8_loop1,Strongly favor,2,1,1,1
602,Moderate,10_loop1,Strongly oppose,-2,-1,0,1
602,Moderate,11_loop1,Strongly favor,2,1,1,1
602,Moderate,12_loop1,Strongly favor,2,1,1,1
602,Moderate,13_loop1,Strongly oppose,-2,-1,0,1
602,Moderate,14_loop1,Strongly favor,2,1,1,1
602,Moderate,15_loop1,Strongly oppose,-2,-1,0,1
602,Moderate,16_loop1,Strongly favor,2,1,1,1
602,Moderate,17_loop1,Strongly oppose,-2,-1,0,1
602,Moderate,18_loop1,Strongly oppose,-2,-1,0,1
602,Moderate,19_loop1,Strongly favor,2,1,1,1
602,Moderate,20_loop1,Strongly oppose,-2,-1,0,1
602,Moderate,21_loop1,Strongly oppose,-2,-1,0,1
602,Moderate,22_loop1,Strongly favor,2,1,1,1
602,Moderate,23_loop1,Somewhat favor,1,1,1,1
602,Moderate,24_loop1,Strongly favor,2,1,1,1
602,Moderate,25_loop1,Strongly favor,2,1,1,1
602,Moderate,26_loop1,Strongly favor,2,1,1,1
602,Moderate,27_loop1,Strongly favor,2,1,1,1
602,Moderate,28_loop1,Strongly favor,2,1,1,1
602,Moderate,29_loop1,Strongly oppose,-2,-1,0,1
602,Moderate,30_loop1,Strongly oppose,-2,-1,0,1
602,Moderate,31_loop1,Strongly favor,2,1,1,1
602,Moderate,32_loop1,Strongly oppose,-2,-1,0,1
602,Moderate,33_loop1,Strongly oppose,-2,-1,0,1
602,Moderate,34_loop1,Strongly favor,2,1,1,1
603,Liberal,1_loop1,Strongly favor,2,1,1,1
603,Liberal,2_loop1,Don't know enough to say,0,0,NA,1
603,Liberal,3_loop1,Somewhat favor,1,1,1,1
603,Liberal,4_loop1,Somewhat favor,1,1,1,1
603,Liberal,5_loop1,Strongly favor,2,1,1,1
603,Liberal,6_loop1,Strongly favor,2,1,1,1
603,Liberal,7_loop1,Strongly oppose,-2,-1,0,1
603,Liberal,8_loop1,Strongly favor,2,1,1,1
603,Liberal,10_loop1,Strongly favor,2,1,1,1
603,Liberal,11_loop1,Strongly favor,2,1,1,1
603,Liberal,12_loop1,Strongly favor,2,1,1,1
603,Liberal,13_loop1,Strongly favor,2,1,1,1
603,Liberal,14_loop1,Strongly favor,2,1,1,1
603,Liberal,15_loop1,Strongly favor,2,1,1,1
603,Liberal,16_loop1,Strongly oppose,-2,-1,0,1
603,Liberal,17_loop1,Somewhat oppose,-1,-1,0,1
603,Liberal,18_loop1,Somewhat oppose,-1,-1,0,1
603,Liberal,19_loop1,Strongly favor,2,1,1,1
603,Liberal,20_loop1,Somewhat oppose,-1,-1,0,1
603,Liberal,21_loop1,Strongly oppose,-2,-1,0,1
603,Liberal,22_loop1,Strongly favor,2,1,1,1
603,Liberal,23_loop1,Don't know enough to say,0,0,NA,1
603,Liberal,24_loop1,Strongly favor,2,1,1,1
603,Liberal,25_loop1,Strongly favor,2,1,1,1
603,Liberal,26_loop1,Somewhat favor,1,1,1,1
603,Liberal,27_loop1,Somewhat favor,1,1,1,1
603,Liberal,28_loop1,Strongly favor,2,1,1,1
603,Liberal,29_loop1,Strongly oppose,-2,-1,0,1
603,Liberal,30_loop1,Somewhat favor,1,1,1,1
603,Liberal,31_loop1,Strongly favor,2,1,1,1
603,Liberal,32_loop1,Somewhat favor,1,1,1,1
603,Liberal,33_loop1,Strongly oppose,-2,-1,0,1
603,Liberal,34_loop1,Strongly favor,2,1,1,1
604,Conservative,1_loop2,Strongly favor,2,1,1,2
604,Conservative,2_loop2,Strongly favor,2,1,1,2
604,Conservative,3_loop2,Strongly oppose,-2,-1,0,2
604,Conservative,4_loop2,Strongly favor,2,1,1,2
604,Conservative,5_loop2,Strongly favor,2,1,1,2
604,Conservative,6_loop2,Strongly favor,2,1,1,2
604,Conservative,7_loop2,Somewhat oppose,-1,-1,0,2
604,Conservative,8_loop2,Somewhat oppose,-1,-1,0,2
604,Conservative,9_loop2,Strongly favor,2,1,1,2
604,Conservative,10_loop2,Strongly favor,2,1,1,2
604,Conservative,11_loop2,Strongly favor,2,1,1,2
604,Conservative,12_loop2,Somewhat favor,1,1,1,2
604,Conservative,13_loop2,Strongly oppose,-2,-1,0,2
604,Conservative,14_loop2,Strongly favor,2,1,1,2
604,Conservative,15_loop2,Strongly favor,2,1,1,2
604,Conservative,16_loop2,Strongly favor,2,1,1,2
604,Conservative,17_loop2,Somewhat favor,1,1,1,2
604,Conservative,18_loop2,Strongly favor,2,1,1,2
604,Conservative,19_loop2,Somewhat favor,1,1,1,2
604,Conservative,20_loop2,Somewhat favor,1,1,1,2
604,Conservative,21_loop2,Somewhat oppose,-1,-1,0,2
604,Conservative,22_loop2,Strongly favor,2,1,1,2
604,Conservative,23_loop2,Strongly oppose,-2,-1,0,2
604,Conservative,24_loop2,Somewhat favor,1,1,1,2
604,Conservative,25_loop2,Somewhat favor,1,1,1,2
604,Conservative,26_loop2,Strongly favor,2,1,1,2
604,Conservative,27_loop2,Somewhat oppose,-1,-1,0,2
604,Conservative,28_loop2,Somewhat favor,1,1,1,2
604,Conservative,29_loop2,Strongly favor,2,1,1,2
604,Conservative,30_loop2,Somewhat favor,1,1,1,2
604,Conservative,31_loop2,Somewhat favor,1,1,1,2
604,Conservative,32_loop2,Somewhat oppose,-1,-1,0,2
604,Conservative,33_loop2,Somewhat favor,1,1,1,2
605,Moderate,1_loop2,Somewhat favor,1,1,1,2
605,Moderate,2_loop2,Somewhat oppose,-1,-1,0,2
605,Moderate,3_loop2,Somewhat favor,1,1,1,2
605,Moderate,4_loop2,Somewhat favor,1,1,1,2
605,Moderate,5_loop2,Strongly favor,2,1,1,2
605,Moderate,6_loop2,Somewhat favor,1,1,1,2
605,Moderate,7_loop2,Somewhat oppose,-1,-1,0,2
605,Moderate,8_loop2,Somewhat oppose,-1,-1,0,2
605,Moderate,9_loop2,Somewhat favor,1,1,1,2
605,Moderate,10_loop2,Somewhat favor,1,1,1,2
605,Moderate,11_loop2,Somewhat favor,1,1,1,2
605,Moderate,12_loop2,Strongly favor,2,1,1,2
605,Moderate,13_loop2,Don't know enough to say,0,0,NA,2
605,Moderate,14_loop2,Somewhat oppose,-1,-1,0,2
605,Moderate,15_loop2,Strongly favor,2,1,1,2
605,Moderate,16_loop2,Don't know enough to say,0,0,NA,2
605,Moderate,17_loop2,Somewhat favor,1,1,1,2
605,Moderate,18_loop2,Somewhat favor,1,1,1,2
605,Moderate,19_loop2,Somewhat favor,1,1,1,2
605,Moderate,20_loop2,Strongly favor,2,1,1,2
605,Moderate,21_loop2,Somewhat oppose,-1,-1,0,2
605,Moderate,22_loop2,Strongly favor,2,1,1,2
605,Moderate,23_loop2,Don't know enough to say,0,0,NA,2
605,Moderate,24_loop2,Somewhat favor,1,1,1,2
605,Moderate,25_loop2,Somewhat oppose,-1,-1,0,2
605,Moderate,26_loop2,Strongly favor,2,1,1,2
605,Moderate,27_loop2,Somewhat favor,1,1,1,2
605,Moderate,28_loop2,Somewhat favor,1,1,1,2
605,Moderate,29_loop2,Somewhat favor,1,1,1,2
605,Moderate,30_loop2,Somewhat favor,1,1,1,2
605,Moderate,31_loop2,Somewhat oppose,-1,-1,0,2
605,Moderate,32_loop2,Somewhat favor,1,1,1,2
605,Moderate,33_loop2,Somewhat favor,1,1,1,2
606,Moderate,1_loop3,Somewhat favor,1,1,1,3
606,Moderate,2_loop3,Somewhat oppose,-1,-1,0,3
606,Moderate,3_loop3,Strongly favor,2,1,1,3
606,Moderate,4_loop3,Somewhat oppose,-1,-1,0,3
606,Moderate,5_loop3,Strongly oppose,-2,-1,0,3
606,Moderate,6_loop3,Strongly oppose,-2,-1,0,3
606,Moderate,7_loop3,Strongly favor,2,1,1,3
606,Moderate,8_loop3,Strongly favor,2,1,1,3
606,Moderate,9_loop3,Strongly favor,2,1,1,3
606,Moderate,10_loop3,Strongly oppose,-2,-1,0,3
606,Moderate,11_loop3,Don't know enough to say,0,0,NA,3
606,Moderate,12_loop3,Somewhat oppose,-1,-1,0,3
606,Moderate,13_loop3,Strongly oppose,-2,-1,0,3
606,Moderate,14_loop3,Strongly oppose,-2,-1,0,3
606,Moderate,15_loop3,Strongly oppose,-2,-1,0,3
606,Moderate,16_loop3,Somewhat favor,1,1,1,3
606,Moderate,17_loop3,Somewhat oppose,-1,-1,0,3
606,Moderate,18_loop3,Somewhat oppose,-1,-1,0,3
606,Moderate,19_loop3,Strongly oppose,-2,-1,0,3
606,Moderate,20_loop3,Somewhat favor,1,1,1,3
606,Moderate,21_loop3,Strongly favor,2,1,1,3
606,Moderate,22_loop3,Don't know enough to say,0,0,NA,3
606,Moderate,23_loop3,Don't know enough to say,0,0,NA,3
606,Moderate,24_loop3,Don't know enough to say,0,0,NA,3
606,Moderate,25_loop3,Somewhat favor,1,1,1,3
606,Moderate,26_loop3,Somewhat favor,1,1,1,3
606,Moderate,27_loop3,Somewhat oppose,-1,-1,0,3
606,Moderate,28_loop3,Somewhat oppose,-1,-1,0,3
606,Moderate,29_loop3,Strongly oppose,-2,-1,0,3
606,Moderate,30_loop3,Somewhat favor,1,1,1,3
606,Moderate,31_loop3,Strongly favor,2,1,1,3
606,Moderate,32_loop3,Somewhat favor,1,1,1,3
606,Moderate,33_loop3,Somewhat oppose,-1,-1,0,3
607,Liberal,1_loop2,Strongly favor,2,1,1,2
607,Liberal,2_loop2,Somewhat oppose,-1,-1,0,2
607,Liberal,3_loop2,Somewhat favor,1,1,1,2
607,Liberal,4_loop2,Strongly favor,2,1,1,2
607,Liberal,5_loop2,Strongly favor,2,1,1,2
607,Liberal,6_loop2,Somewhat favor,1,1,1,2
607,Liberal,7_loop2,Somewhat favor,1,1,1,2
607,Liberal,8_loop2,Strongly oppose,-2,-1,0,2
607,Liberal,9_loop2,Strongly oppose,-2,-1,0,2
607,Liberal,10_loop2,Somewhat favor,1,1,1,2
607,Liberal,11_loop2,Somewhat oppose,-1,-1,0,2
607,Liberal,12_loop2,Somewhat favor,1,1,1,2
607,Liberal,13_loop2,Somewhat oppose,-1,-1,0,2
607,Liberal,14_loop2,Strongly favor,2,1,1,2
607,Liberal,15_loop2,Strongly favor,2,1,1,2
607,Liberal,16_loop2,Strongly favor,2,1,1,2
607,Liberal,17_loop2,Strongly favor,2,1,1,2
607,Liberal,18_loop2,Somewhat favor,1,1,1,2
607,Liberal,19_loop2,Somewhat oppose,-1,-1,0,2
607,Liberal,20_loop2,Strongly favor,2,1,1,2
607,Liberal,21_loop2,Somewhat favor,1,1,1,2
607,Liberal,22_loop2,Strongly favor,2,1,1,2
607,Liberal,23_loop2,Somewhat oppose,-1,-1,0,2
607,Liberal,24_loop2,Somewhat oppose,-1,-1,0,2
607,Liberal,25_loop2,Somewhat favor,1,1,1,2
607,Liberal,26_loop2,Somewhat favor,1,1,1,2
607,Liberal,27_loop2,Strongly favor,2,1,1,2
607,Liberal,28_loop2,Somewhat favor,1,1,1,2
607,Liberal,29_loop2,Strongly favor,2,1,1,2
607,Liberal,30_loop2,Strongly favor,2,1,1,2
607,Liberal,31_loop2,Somewhat oppose,-1,-1,0,2
607,Liberal,32_loop2,Strongly favor,2,1,1,2
607,Liberal,33_loop2,Strongly favor,2,1,1,2
608,Liberal,1_loop2,Somewhat favor,1,1,1,2
608,Liberal,2_loop2,Somewhat favor,1,1,1,2
608,Liberal,3_loop2,Somewhat favor,1,1,1,2
608,Liberal,4_loop2,Strongly favor,2,1,1,2
608,Liberal,5_loop2,Strongly favor,2,1,1,2
608,Liberal,6_loop2,Strongly favor,2,1,1,2
608,Liberal,7_loop2,Strongly oppose,-2,-1,0,2
608,Liberal,8_loop2,Somewhat oppose,-1,-1,0,2
608,Liberal,9_loop2,Somewhat favor,1,1,1,2
608,Liberal,10_loop2,Strongly favor,2,1,1,2
608,Liberal,11_loop2,Strongly favor,2,1,1,2
608,Liberal,12_loop2,Strongly favor,2,1,1,2
608,Liberal,13_loop2,Somewhat favor,1,1,1,2
608,Liberal,14_loop2,Strongly favor,2,1,1,2
608,Liberal,15_loop2,Somewhat oppose,-1,-1,0,2
608,Liberal,16_loop2,Somewhat favor,1,1,1,2
608,Liberal,17_loop2,Somewhat favor,1,1,1,2
608,Liberal,18_loop2,Somewhat favor,1,1,1,2
608,Liberal,19_loop2,Somewhat favor,1,1,1,2
608,Liberal,20_loop2,Somewhat favor,1,1,1,2
